BOF2011001,,C,2011.002,Myoxocephalus octodecemspinosus,longhorn sculpin,5,662,
BOF2011001,,C,2011.002,Osmerus mordax,smelt,16,591,
BOF2011001,,C,2011.002,Pandalus borealis,northern shrimp,2,33,
BOF2011001,,C,2011.002,Pandalus montagui,Montague shrimp,38,122,
BOF2011001,,C,2011.002,Peprilus triacanthus,butterfish ,2,17,
BOF2011001,,C,2011.002,Placopecten magellanicus,deep sea scallop,6,162,
BOF2011001,,C,2011.002,Pseudopleuronectes americanus,winter flounder,165,6112,
BOF2011001,,C,2011.002,Scophthalmus aquosus,windowpane flounder,2,144,
BOF2011001,,C,2011.002,Urophycis tenuis,white hake,1,159,
BOF2011001,,A,2011.003,Alosa pseudoharengus,alewife,1,59,
BOF2011001,,A,2011.003,Aurelia aurita,moon jelly,6,519,
BOF2011001,,A,2011.003,Bathypolypus arcticus,deep sea octopus,1,98,
BOF2011001,,A,2011.003,Boltenia ovifera,stalked sea squirt,10,109,
BOF2011001,,A,2011.003,Clinocardium ciliatum,Iceland cockle,2,14,
BOF2011001,,A,2011.003,Clupea harengus,herring,17,581,
BOF2011001,,A,2011.003,Cucumaria frondosa,orange-footed sea cucumber,29,10775,
BOF2011001,,A,2011.003,Phaeophyta,Phaeophyta,1,28,
BOF2011001,,A,2011.003,Halocynthia pyriformis,sea peach,2,8,
BOF2011001,,A,2011.003,Homarus americanus,American lobster,21,14398,
BOF2011001,,A,2011.003,Isodictya palmata,palmate sponge,1,815,
BOF2011001,,A,2011.003,Lebbeus groenlandicus,Greenland shrimp,1,1,
BOF2011001,,A,2011.003,Leucoraja erinacea,little skate,4,32,
BOF2011001,,A,2011.003,Melanogrammus aeglefinus,haddock,6,57,
BOF2011001,,A,2011.003,Mercenaria mercenaria,quahog,8,128,
BOF2011001,,A,2011.003,Merluccius bilinearis,silver hake,7,301,
BOF2011001,,A,2011.003,Metridium senile,frilled anemone,9,117,
BOF2011001,,A,2011.003,Microgadus tomcod,Atlantic tomcod,1,12,
BOF2011001,,A,2011.003,Myoxocephalus octodecemspinosus,longhorn sculpin,28,3336,
BOF2011001,,A,2011.003,Ophiopholis aculeata,daisy brittle star,2,6,
BOF2011001,,A,2011.003,Osmerus mordax,smelt,23,818,
BOF2011001,,A,2011.003,Ostreidae sp.,Ostreidae sp.,1,8,
BOF2011001,,A,2011.003,Pandalus montagui,Montague shrimp,40,124,
BOF2011001,,A,2011.003,Peprilus triacanthus,butterfish ,6,83,
BOF2011001,,A,2011.003,Placopecten magellanicus,deep sea scallop,29,451,
BOF2011001,,A,2011.003,Pseudopleuronectes americanus,winter flounder,122,5536,
BOF2011001,,A,2011.003,Scomber scombrus,mackerel,7,915,
BOF2011001,,A,2011.003,Strongylocentrotus droebachiensis,green sea urchin,3,136,
BOF2011001,,A,2011.003,Styela clava,club tunicate,2,23,
BOF2011001,,A,2011.003,Triglops murrayi,moustache sculpin,6,74,
BOF2011001,,A,2011.003,Urophycis tenuis,white hake,1,12,
BOF2011001,,A,2011.004,Alosa pseudoharengus,alewife,1,29,
BOF2011001,,A,2011.004,Aurelia aurita,moon jelly,3,248,
BOF2011001,,A,2011.004,Boltenia ovifera,stalked sea squirt,5,20,
BOF2011001,,A,2011.004,Clupea harengus,herring,5,210,
BOF2011001,,A,2011.004,Cucumaria frondosa,orange-footed sea cucumber,2,820,
BOF2011001,,A,2011.004,Homarus americanus,American lobster,1,200,
BOF2011001,,A,2011.004,Metridium senile,frilled anemone,1,13,
BOF2011001,,A,2011.004,Pandalus montagui,Montague shrimp,8,21,
BOF2011001,,A,2011.004,Placopecten magellanicus,deep sea scallop,16,312,
BOF2011001,,A,2011.004,Pseudopleuronectes americanus,winter flounder,6,155,
BOF2011001,,A,2011.004,Scomber scombrus,mackerel,2,281,
BOF2011001,,B,2011.005,Alosa pseudoharengus,alewife,171,11751,
BOF2011001,,B,2011.005,Alosa sapidissima,shad,3,350,
BOF2011001,,B,2011.005,Asterias vulgaris,northern sea star,5,50,
BOF2011001,,B,2011.005,Cancer irroratus,rock crab,3,150,
BOF2011001,,B,2011.005,Clinocardium ciliatum,Iceland cockle,1,102,
BOF2011001,,B,2011.005,Clupea harengus,herring,5,258,
BOF2011001,,B,2011.005,Gadus morhua,Atlantic cod,1,172,
BOF2011001,,B,2011.005,Hemitripterus americanus,sea raven,2,741,
BOF2011001,,B,2011.005,Hippoglossoides platessoides,American plaice,1,28,
BOF2011001,,B,2011.005,Hippoglossus hippoglossus,Atlantic halibut,1,3110,
BOF2011001,,B,2011.005,Homarus americanus,American lobster,177,129880,
BOF2011001,,B,2011.005,Doryteuthis pealeii,longfin inshore squid,5,328,
BOF2011001,,B,2011.005,Isodictya palmata,palmate sponge,1,158,
BOF2011001,,B,2011.005,Leucoraja erinacea,little skate,1,306,
BOF2011001,,B,2011.005,Merluccius bilinearis,silver hake,41,3871,
BOF2011001,,B,2011.005,Microgadus tomcod,Atlantic tomcod,1,14,
BOF2011001,,B,2011.005,Myoxocephalus octodecemspinosus,longhorn sculpin,43,6172,
BOF2011001,,B,2011.005,Osmerus mordax,smelt,225,7794,
BOF2011001,,B,2011.005,Pandalus borealis,northern shrimp,854,11490,
BOF2011001,,B,2011.005,Peprilus triacanthus,butterfish ,23,910,
BOF2011001,,B,2011.005,Placopecten magellanicus,deep sea scallop,4,14,
BOF2011001,,B,2011.005,Pollachius virens ,pollock,1,23,
BOF2011001,,B,2011.005,Pseudopleuronectes americanus,winter flounder,253,20068,
BOF2011001,,B,2011.005,Scomber scombrus,mackerel,2,392,
BOF2011001,,B,2011.005,Scophthalmus aquosus,windowpane flounder,6,896,
BOF2011001,,B,2011.005,Strongylocentrotus droebachiensis,green sea urchin,5,75,
BOF2011001,,B,2011.005,Urophycis tenuis,white hake,37,1411,
BOF2011001,,D,2011.006,Alosa pseudoharengus,alewife,103,10819,
BOF2011001,,D,2011.006,Alosa sapidissima,shad,5,638,
BOF2011001,,D,2011.006,Clupea harengus,herring,34,1967,
BOF2011001,,D,2011.006,Ctenodiscus crispatus,mud star,39,214,
BOF2011001,,D,2011.006,Enchelyopus cimbrius,fourbeard rockling,1,52,
BOF2011001,,D,2011.006,Glyptocephalus cynoglossus,witch flounder,24,772,
BOF2011001,,D,2011.006,Hippoglossoides platessoides,American plaice,24,2573,
BOF2011001,,D,2011.006,Homarus americanus,American lobster,10,8594,
BOF2011001,,D,2011.006,Doryteuthis pealeii,longfin inshore squid,3,150,
BOF2011001,,D,2011.006,Isodictya palmata,palmate sponge,1,45,
BOF2011001,,D,2011.006,Merluccius bilinearis,silver hake,2,155,
BOF2011001,,D,2011.006,Myoxocephalus octodecemspinosus,longhorn sculpin,5,1300,
BOF2011001,,D,2011.006,Osmerus mordax,smelt,26,366,
BOF2011001,,D,2011.006,Pandalus borealis,northern shrimp,145,1945,
BOF2011001,,D,2011.006,Pandalus montagui,Montague shrimp,928,2980,
BOF2011001,,D,2011.006,Peprilus triacanthus,butterfish ,3,182,
BOF2011001,,D,2011.006,Placopecten magellanicus,deep sea scallop,13,109,
BOF2011001,,D,2011.006,Pseudopleuronectes americanus,winter flounder,50,10796,
BOF2011001,,D,2011.006,Rajella bathyphilus,deepwater ray,1,6,
BOF2011001,,D,2011.006,Reinhardtius hippoglossoides,Greenland halibut,1,639,
BOF2011001,,D,2011.006,Urophycis tenuis,white hake,14,3382,
BOF2011001,,B,2011.007,Asterias forbesi,Forbes sea star,17,76,
BOF2011001,,B,2011.007,Asterias vulgaris,northern sea star,1,170,
BOF2011001,,B,2011.007,Clupea harengus,herring,807,8829,
BOF2011001,,B,2011.007,Ctenodiscus crispatus,mud star,1,22,
BOF2011001,,B,2011.007,Gadus morhua,Atlantic cod,2,16,
BOF2011001,,B,2011.007,Hemitripterus americanus,sea raven,1,316,
BOF2011001,,B,2011.007,Hippoglossoides platessoides,American plaice,3,302,
BOF2011001,,B,2011.007,Homarus americanus,American lobster,77,42938,
BOF2011001,,B,2011.007,Isodictya palmata,palmate sponge,9,760,
BOF2011001,,B,2011.007,Lebbeus groenlandicus,Greenland shrimp,2,3,
BOF2011001,,B,2011.007,Lepiodonotus squamatus,scale worm,1,1,
BOF2011001,,B,2011.007,Melanogrammus aeglefinus,haddock,33,422,
BOF2011001,,B,2011.007,Merluccius bilinearis,silver hake,1,84,
BOF2011001,,B,2011.007,Osmerus mordax,smelt,222,3623,
BOF2011001,,B,2011.007,Peprilus triacanthus,butterfish ,3,20,
BOF2011001,,B,2011.007,Placopecten magellanicus,deep sea scallop,1343,6272,
BOF2011001,,B,2011.007,Pseudopleuronectes americanus,winter flounder,134,7223,
BOF2011001,,B,2011.007,Urophycis tenuis,white hake,6,110,
BOF2011001,,B,2011.007,Urticina felina,northern red anemone,1,12,
BOF2011001,,C,2011.008,Alosa pseudoharengus,alewife,24,697,
BOF2011001,,C,2011.008,Ascidiacea sp.,Ascidiacea sp.,4,48,
BOF2011001,,C,2011.008,Astarte castanea,chestnut astarte,47,470,
BOF2011001,,C,2011.008,Asterias forbesi,Forbes sea star,1,10,
BOF2011001,,C,2011.008,Asterias vulgaris,northern sea star,6,346,
BOF2011001,,C,2011.008,Clinocardium ciliatum,Iceland cockle,3,27,
BOF2011001,,C,2011.008,Clupea harengus,herring,928,12361,
BOF2011001,,C,2011.008,Cryptacanthodes maculatus,wrymouth,1,54,
BOF2011001,,C,2011.008,Homarus americanus,American lobster,57,36049,
BOF2011001,,C,2011.008,Doryteuthis pealeii,longfin inshore squid,1,71,
BOF2011001,,C,2011.008,Isodictya palmata,palmate sponge,2,97,
BOF2011001,,C,2011.008,Leucoraja erinacea,little skate,1,415,
BOF2011001,,C,2011.008,Leucoraja ocellata,winter skate,2,1190,
BOF2011001,,C,2011.008,Melanogrammus aeglefinus,haddock,2,18,
BOF2011001,,C,2011.008,Merluccius bilinearis,silver hake,10,868,
BOF2011001,,C,2011.008,Myoxocephalus octodecemspinosus,longhorn sculpin,6,1004,
BOF2011001,,C,2011.008,Osmerus mordax,smelt,24,557,
BOF2011001,,C,2011.008,Peprilus triacanthus,butterfish ,10,630,
BOF2011001,,C,2011.008,Placopecten magellanicus,deep sea scallop,41,1401,
BOF2011001,,C,2011.008,Pseudopleuronectes americanus,winter flounder,148,4946,
BOF2011001,,C,2011.008,Scomber scombrus,mackerel,2,314,
BOF2011001,,C,2011.008,Scophthalmus aquosus,windowpane flounder,6,532,
BOF2011001,,C,2011.008,Urophycis tenuis,white hake,12,708,
BOF2011001,,B,2011.009,Agarum cribrosum,sea colander,1,10,
BOF2011001,,B,2011.009,Alosa pseudoharengus,alewife,378,20556,
BOF2011001,,B,2011.009,Ctenodiscus crispatus,mud star,18,108,
BOF2011001,,B,2011.009,Cucumaria frondosa,orange-footed sea cucumber,570,195700,
BOF2011001,,B,2011.009,Hemitripterus americanus,sea raven,14,9187,
BOF2011001,,B,2011.009,Hippoglossoides platessoides,American plaice,3,84,
BOF2011001,,B,2011.009,Homarus americanus,American lobster,366,298963,
BOF2011001,,B,2011.009,Doryteuthis pealeii,longfin inshore squid,2,216,
BOF2011001,,B,2011.009,Isodictya palmata,palmate sponge,1,50,
BOF2011001,,B,2011.009,Phaeophyta,Phaeophyta,1,30,
BOF2011001,,B,2011.009,Leucoraja erinacea,little skate,15,1473,
BOF2011001,,B,2011.009,Melanogrammus aeglefinus,haddock,8,293,
BOF2011001,,B,2011.009,Merluccius bilinearis,silver hake,56,6060,
BOF2011001,,B,2011.009,Myoxocephalus octodecemspinosus,longhorn sculpin,243,28917,
BOF2011001,,B,2011.009,Osmerus mordax,smelt,229,7264,
BOF2011001,,B,2011.009,Pandalus borealis,northern shrimp,187,2495,
BOF2011001,,B,2011.009,Pandalus montagui,Montague shrimp,279,1425,
BOF2011001,,B,2011.009,Peprilus triacanthus,butterfish ,32,1323,
BOF2011001,,B,2011.009,Placopecten magellanicus,deep sea scallop,808,4557,
BOF2011001,,B,2011.009,Pseudopleuronectes americanus,winter flounder,412,14956,
BOF2011001,,B,2011.009,Scophthalmus aquosus,windowpane flounder,22,2202,
BOF2011001,,B,2011.009,Sebastes mentella,red fish,1,137,
BOF2011001,,B,2011.009,Strongylocentrotus droebachiensis,green sea urchin,36,360,
BOF2011001,,B,2011.009,Triglops murrayi,moustache sculpin,1,15,
BOF2011001,,B,2011.009,Urophycis tenuis,white hake,310,15748,
BOF2011001,,B,2011.009,Zoarces americanus,ocean pout,8,620,
